Canal,Franja Horaria,Año,Fecha,Día de la semana,Mes,Share Niños 4-8 años,Rating en Miles Niños 4-8 años,Share Amas de casa 18+,Rating en Miles Amas de casa 18+,Share Personas 4+,Rating en Miles Personas 4+
STAR Channel,0600-2400,2018,2018-04-07,Saturday,4,3.72,11.38,1.8,24.53,2.36,86.51
STAR Channel,0600-2400,2018,2018-04-08,Sunday,4,1.89,5.05,1.37,18.78,1.57,57.0
STAR Channel,0600-2400,2018,2018-04-09,Monday,4,0.42,0.97,0.53,7.98,0.74,26.36
STAR Channel,0600-2400,2018,2018-04-10,Tuesday,4,0.07,0.14,0.41,5.87,0.71,24.98
STAR Channel,0600-2400,2018,2018-04-11,Wednesday,4,0.49,1.04,0.8,12.43,1.11,40.86
STAR Channel,0600-2400,2018,2018-04-12,Thursday,4,0.72,1.41,0.64,9.9,0.86,30.22
STAR Channel,0600-2400,2018,2018-04-13,Friday,4,1.84,4.33,0.46,6.49,1.11,37.73
STAR Channel,0600-2400,2018,2018-04-14,Saturday,4,2.3,6.03,1.29,17.0,2.35,82.84
STAR Channel,0600-2400,2018,2018-04-15,Sunday,4,0.53,1.48,1.23,16.79,2.35,85.82
STAR Channel,0600-2400,2018,2018-04-16,Monday,4,0.46,0.97,0.59,8.43,0.76,25.72
STAR Channel,0600-2400,2018,2018-04-17,Tuesday,4,0.76,1.66,0.73,10.49,0.93,32.43
STAR Channel,0600-2400,2018,2018-04-18,Wednesday,4,1.16,2.67,0.58,8.32,0.85,29.09
STAR Channel,0600-2400,2018,2018-04-19,Thursday,4,0.78,1.77,0.79,11.47,1.07,36.75
STAR Channel,0600-2400,2018,2018-04-20,Friday,4,0.51,1.46,1.01,14.4,1.11,37.92
STAR Channel,0600-2400,2018,2018-04-21,Saturday,4,0.88,2.49,1.52,19.88,2.22,75.11
STAR Channel,0600-2400,2018,2018-04-22,Sunday,4,0.68,1.72,2.14,31.03,2.54,97.08
STAR Channel,0600-2400,2018,2018-04-23,Monday,4,0.67,1.6,1.08,14.95,1.18,40.86
STAR Channel,0600-2400,2018,2018-04-24,Tuesday,4,0.04,0.08,0.64,9.37,0.82,29.18
STAR Channel,0600-2400,2018,2018-04-25,Wednesday,4,0.14,0.33,0.38,5.57,0.6,22.0
STAR Channel,0600-2400,2018,2018-04-26,Thursday,4,0.38,0.86,0.92,13.16,1.14,38.21
STAR Channel,0600-2400,2018,2018-04-27,Friday,4,0.68,1.9,0.88,12.44,1.28,45.9
STAR Channel,0600-2400,2018,2018-04-28,Saturday,4,0.69,2.15,1.32,18.35,2.09,75.07
STAR Channel,0600-2400,2018,2018-04-29,Sunday,4,1.29,4.14,0.94,15.08,1.89,78.4
STAR Channel,0600-2400,2018,2018-04-30,Monday,4,0.03,0.09,0.35,5.11,0.81,29.34
STAR Channel,0600-2400,2018,2018-05-01,Tuesday,5,0.21,0.7,0.95,14.76,1.06,46.1
STAR Channel,0600-2400,2018,2018-05-02,Wednesday,5,0.25,0.6,0.35,4.92,0.88,30.46
STAR Channel,0600-2400,2018,2018-05-03,Thursday,5,0.33,0.76,0.62,8.71,1.26,43.05
STAR Channel,0600-2400,2018,2018-05-04,Friday,5,0.05,0.14,0.52,7.43,0.96,33.97
STAR Channel,0600-2400,2018,2018-05-05,Saturday,5,1.71,5.12,1.52,21.03,2.39,83.43
STAR Channel,0600-2400,2018,2018-05-06,Sunday,5,1.01,3.57,1.76,27.12,2.04,82.92
STAR Channel,0600-2400,2018,2018-05-07,Monday,5,0.96,2.44,0.65,9.62,1.18,41.58
STAR Channel,0600-2400,2018,2018-05-08,Tuesday,5,0.61,1.57,0.78,11.48,1.2,42.52
STAR Channel,0600-2400,2018,2018-05-09,Wednesday,5,1.03,2.53,0.48,7.0,1.08,38.24
STAR Channel,0600-2400,2018,2018-05-10,Thursday,5,0.54,1.43,0.47,6.37,1.01,35.21
STAR Channel,0600-2400,2018,2018-05-11,Friday,5,0.17,0.43,0.54,7.69,0.83,28.23
STAR Channel,0600-2400,2018,2018-05-12,Saturday,5,1.61,5.18,1.69,20.97,1.47,48.66
STAR Channel,0600-2400,2018,2018-05-13,Sunday,5,0.49,1.31,0.98,11.03,1.42,45.36
STAR Channel,0600-2400,2018,2018-05-14,Monday,5,1.52,4.88,1.17,17.25,1.61,64.54
STAR Channel,0600-2400,2018,2018-05-15,Tuesday,5,1.4,3.56,0.5,7.05,0.95,32.83
STAR Channel,0600-2400,2018,2018-05-16,Wednesday,5,0.54,1.56,0.46,6.69,0.71,25.17
STAR Channel,0600-2400,2018,2018-05-17,Thursday,5,1.95,4.38,0.75,10.53,1.23,41.19
STAR Channel,0600-2400,2018,2018-05-18,Friday,5,0.38,1.07,0.56,8.13,0.91,33.05
STAR Channel,0600-2400,2018,2018-05-19,Saturday,5,2.66,8.7,1.4,20.29,1.72,62.87
STAR Channel,0600-2400,2018,2018-05-20,Sunday,5,1.85,5.03,1.6,23.09,1.82,67.29
STAR Channel,0600-2400,2018,2018-05-21,Monday,5,0.56,1.41,0.64,9.62,1.02,36.5
STAR Channel,0600-2400,2018,2018-05-22,Tuesday,5,0.55,1.33,0.32,4.66,0.71,24.31
STAR Channel,0600-2400,2018,2018-05-23,Wednesday,5,0.64,1.84,0.69,9.98,0.9,31.17
STAR Channel,0600-2400,2018,2018-05-24,Thursday,5,0.81,2.1,0.39,5.59,0.79,27.35
STAR Channel,0600-2400,2018,2018-05-25,Friday,5,1.35,4.13,0.5,7.06,0.79,27.7
STAR Channel,0600-2400,2018,2018-05-26,Saturday,5,1.97,6.6,2.54,36.49,3.06,118.78
STAR Channel,0600-2400,2018,2018-05-27,Sunday,5,1.52,4.93,1.11,18.0,2.09,89.88
STAR Channel,0600-2400,2018,2018-05-28,Monday,5,1.35,3.7,0.7,10.46,1.2,42.42
STAR Channel,0600-2400,2018,2018-05-29,Tuesday,5,1.0,2.49,0.69,10.04,0.97,33.56
STAR Channel,0600-2400,2018,2018-05-30,Wednesday,5,0.83,2.64,0.9,13.04,0.78,27.66
STAR Channel,0600-2400,2018,2018-05-31,Thursday,5,0.26,0.7,0.6,8.41,0.98,33.37
STAR Channel,0600-2400,2018,2018-06-01,Friday,6,1.15,3.51,0.81,12.24,1.02,37.32
STAR Channel,0600-2400,2018,2018-06-02,Saturday,6,0.62,1.74,1.11,14.8,1.49,49.45
STAR Channel,0600-2400,2018,2018-06-03,Sunday,6,2.14,5.54,1.35,19.13,1.67,62.03
STAR Channel,0600-2400,2018,2018-06-04,Monday,6,1.01,2.47,1.26,19.42,1.79,71.08
STAR Channel,0600-2400,2018,2018-06-05,Tuesday,6,0.45,1.18,0.66,9.49,1.02,35.14
STAR Channel,0600-2400,2018,2018-06-06,Wednesday,6,0.28,0.66,0.89,13.27,0.98,34.51
STAR Channel,0600-2400,2018,2018-06-07,Thursday,6,1.09,2.53,0.56,8.03,1.11,38.69
STAR Channel,0600-2400,2018,2018-06-08,Friday,6,0.1,0.24,0.39,5.52,0.7,24.49
STAR Channel,0600-2400,2018,2018-06-09,Saturday,6,0.87,2.35,0.88,12.4,1.2,42.73
STAR Channel,0600-2400,2018,2018-06-10,Sunday,6,0.9,2.05,2.18,30.33,2.95,108.11
STAR Channel,0600-2400,2018,2018-06-11,Monday,6,1.19,3.68,1.84,29.69,2.51,104.5
STAR Channel,0600-2400,2018,2018-06-12,Tuesday,6,0.2,0.51,0.49,7.53,1.07,39.03
STAR Channel,0600-2400,2018,2018-06-13,Wednesday,6,0.2,0.54,0.51,7.74,0.73,26.05
STAR Channel,0600-2400,2018,2018-06-14,Thursday,6,1.91,5.07,0.77,12.33,1.37,54.46
STAR Channel,0600-2400,2018,2018-06-15,Friday,6,1.02,3.25,1.11,16.85,1.28,50.62
STAR Channel,0600-2400,2018,2018-06-16,Saturday,6,0.83,2.32,2.13,30.24,2.11,77.56
STAR Channel,0600-2400,2018,2018-06-17,Sunday,6,0.13,0.34,1.13,17.91,1.18,53.79
STAR Channel,0600-2400,2018,2018-06-18,Monday,6,0.64,1.51,0.63,9.92,0.93,37.73
STAR Channel,0600-2400,2018,2018-06-19,Tuesday,6,0.44,1.62,0.7,12.83,0.87,42.04
STAR Channel,0600-2400,2018,2018-06-20,Wednesday,6,0.69,2.23,0.57,8.63,0.95,37.89
STAR Channel,0600-2400,2018,2018-06-21,Thursday,6,0.02,0.06,0.65,9.57,0.9,35.64
STAR Channel,0600-2400,2018,2018-06-22,Friday,6,0.14,0.43,0.83,12.4,0.79,30.24
STAR Channel,0600-2400,2018,2018-06-23,Saturday,6,2.99,9.39,2.11,27.67,2.55,93.82
STAR Channel,0600-2400,2018,2018-06-24,Sunday,6,0.41,1.24,0.77,11.58,0.91,37.74
STAR Channel,0600-2400,2018,2018-06-25,Monday,6,0.19,0.59,0.45,6.84,0.83,33.75
STAR Channel,0600-2400,2018,2018-06-26,Tuesday,6,0.13,0.4,0.98,14.71,0.83,32.41
STAR Channel,0600-2400,2018,2018-06-27,Wednesday,6,0.85,2.15,0.47,6.94,1.04,40.66
STAR Channel,0600-2400,2018,2018-06-28,Thursday,6,0.21,0.61,0.4,6.83,0.71,32.62
STAR Channel,0600-2400,2018,2018-06-29,Friday,6,0.39,1.11,0.85,11.91,1.2,41.74
STAR Channel,0600-2400,2018,2018-06-30,Saturday,6,1.26,3.22,1.99,25.52,1.89,64.05
STAR Channel,0600-2400,2018,2018-07-01,Sunday,7,1.04,2.14,1.8,23.86,2.21,78.13
STAR Channel,0600-2400,2018,2018-07-02,Monday,7,1.67,4.05,1.33,19.83,1.71,68.56
STAR Channel,0600-2400,2018,2018-07-03,Tuesday,7,0.43,1.56,0.75,12.25,0.89,40.26
STAR Channel,0600-2400,2018,2018-07-04,Wednesday,7,1.24,4.1,1.27,16.43,1.67,56.74
STAR Channel,0600-2400,2018,2018-07-05,Thursday,7,0.15,0.4,1.11,15.45,1.35,48.38
STAR Channel,0600-2400,2018,2018-07-06,Friday,7,1.15,3.25,0.97,12.92,1.2,43.75
STAR Channel,0600-2400,2018,2018-07-07,Saturday,7,0.91,2.19,1.64,22.47,1.99,71.66
STAR Channel,0600-2400,2018,2018-07-08,Sunday,7,2.11,5.16,1.92,27.26,2.76,99.55
STAR Channel,0600-2400,2018,2018-07-09,Monday,7,0.01,0.02,0.74,10.31,0.94,32.01
STAR Channel,0600-2400,2018,2018-07-10,Tuesday,7,0.87,1.78,0.52,7.44,0.61,21.61
STAR Channel,0600-2400,2018,2018-07-11,Wednesday,7,1.11,2.04,0.76,11.33,0.87,31.06
STAR Channel,0600-2400,2018,2018-07-12,Thursday,7,1.16,2.35,0.46,6.36,0.97,31.55
STAR Channel,0600-2400,2018,2018-07-13,Friday,7,1.43,2.97,0.52,7.58,1.07,36.28
STAR Channel,0600-2400,2018,2018-07-14,Saturday,7,0.95,2.61,0.97,12.86,1.48,50.86
STAR Channel,0600-2400,2018,2018-07-15,Sunday,7,1.51,3.96,1.28,19.31,2.28,93.49
STAR Channel,0600-2400,2018,2018-07-16,Monday,7,0.76,1.69,0.84,12.21,1.46,51.34
STAR Channel,0600-2400,2018,2018-07-17,Tuesday,7,1.12,2.53,0.62,8.98,0.82,29.73
STAR Channel,0600-2400,2018,2018-07-18,Wednesday,7,2.26,4.79,1.25,17.99,1.61,55.02
STAR Channel,0600-2400,2018,2018-07-19,Thursday,7,0.86,2.16,1.19,16.47,1.25,43.04
STAR Channel,0600-2400,2018,2018-07-20,Friday,7,1.77,4.89,1.52,21.45,1.97,73.97
STAR Channel,0600-2400,2018,2018-07-21,Saturday,7,1.59,3.83,1.48,18.51,2.38,79.31
STAR Channel,0600-2400,2018,2018-07-22,Sunday,7,0.43,0.92,1.46,20.73,1.53,55.09
STAR Channel,0600-2400,2018,2018-07-23,Monday,7,0.54,1.35,0.69,9.58,0.97,33.08
STAR Channel,0600-2400,2018,2018-07-24,Tuesday,7,0.39,0.88,0.57,8.4,0.73,25.81
STAR Channel,0600-2400,2018,2018-07-25,Wednesday,7,1.16,2.86,0.77,11.35,1.12,39.79
STAR Channel,0600-2400,2018,2018-07-26,Thursday,7,0.39,0.81,0.83,11.61,1.02,34.64
STAR Channel,0600-2400,2018,2018-07-27,Friday,7,1.12,2.52,0.72,10.38,1.28,43.73
STAR Channel,0600-2400,2018,2018-07-28,Saturday,7,1.0,2.51,1.65,20.65,1.78,58.93
STAR Channel,0600-2400,2018,2018-07-29,Sunday,7,0.62,1.58,1.27,18.6,1.7,62.78
STAR Channel,0600-2400,2018,2018-07-30,Monday,7,0.24,0.56,0.62,9.05,0.95,33.36
STAR Channel,0600-2400,2018,2018-07-31,Tuesday,7,0.48,1.24,0.94,13.49,1.08,38.01
STAR Channel,0600-2400,2018,2018-08-01,Wednesday,8,0.83,1.65,1.4,19.92,1.6,54.94
STAR Channel,0600-2400,2018,2018-08-02,Thursday,8,0.26,0.55,1.33,19.2,1.32,44.63
STAR Channel,0600-2400,2018,2018-08-03,Friday,8,0.55,1.22,0.8,11.28,1.17,38.57
STAR Channel,0600-2400,2018,2018-08-04,Saturday,8,2.37,7.4,2.0,25.11,2.57,85.2
STAR Channel,0600-2400,2018,2018-08-05,Sunday,8,1.82,4.24,2.05,27.38,2.25,80.83
STAR Channel,0600-2400,2018,2018-08-06,Monday,8,1.31,3.14,0.85,11.82,1.35,46.9
STAR Channel,0600-2400,2018,2018-08-07,Tuesday,8,4.06,11.25,1.23,19.18,2.02,79.61
STAR Channel,0600-2400,2018,2018-08-08,Wednesday,8,0.57,1.42,0.95,13.16,0.86,28.77
STAR Channel,0600-2400,2018,2018-08-09,Thursday,8,0.8,2.04,0.72,10.23,0.93,31.24
STAR Channel,0600-2400,2018,2018-08-10,Friday,8,0.17,0.36,0.61,8.47,1.12,36.08
STAR Channel,0600-2400,2018,2018-08-11,Saturday,8,1.57,4.47,1.7,21.75,1.95,64.19
STAR Channel,0600-2400,2018,2018-08-12,Sunday,8,1.5,4.1,1.43,19.59,1.85,66.69
STAR Channel,0600-2400,2018,2018-08-13,Monday,8,0.3,0.7,1.46,21.09,1.3,44.57
STAR Channel,0600-2400,2018,2018-08-14,Tuesday,8,1.5,3.62,0.62,9.48,1.0,35.46
STAR Channel,0600-2400,2018,2018-08-15,Wednesday,8,1.8,4.22,0.55,7.5,0.89,29.47
STAR Channel,0600-2400,2018,2018-08-16,Thursday,8,0.96,1.93,1.16,16.16,1.36,44.14
STAR Channel,0600-2400,2018,2018-08-17,Friday,8,0.92,1.93,1.09,15.08,1.33,42.87
STAR Channel,0600-2400,2018,2018-08-18,Saturday,8,1.21,3.52,1.73,20.62,2.39,75.41
STAR Channel,0600-2400,2018,2018-08-19,Sunday,8,0.96,2.06,3.29,41.45,3.25,106.47
STAR Channel,0600-2400,2018,2018-08-20,Monday,8,1.76,4.83,1.9,27.29,2.33,84.49
STAR Channel,0600-2400,2018,2018-08-21,Tuesday,8,0.4,1.04,0.94,13.86,1.11,38.48
STAR Channel,0600-2400,2018,2018-08-22,Wednesday,8,0.37,0.91,0.69,10.07,1.13,38.54
STAR Channel,0600-2400,2018,2018-08-23,Thursday,8,1.75,3.84,1.26,17.78,1.32,43.63
STAR Channel,0600-2400,2018,2018-08-24,Friday,8,0.71,1.83,0.78,10.83,0.97,32.58
STAR Channel,0600-2400,2018,2018-08-25,Saturday,8,1.18,3.69,1.87,24.05,1.83,62.04
STAR Channel,0600-2400,2018,2018-08-26,Sunday,8,2.38,6.34,1.03,14.96,1.6,58.38
STAR Channel,0600-2400,2018,2018-08-27,Monday,8,0.42,0.97,0.57,8.28,0.93,32.86
STAR Channel,0600-2400,2018,2018-08-28,Tuesday,8,0.68,1.44,0.75,11.05,0.9,31.9
STAR Channel,0600-2400,2018,2018-08-29,Wednesday,8,0.22,0.54,0.56,8.0,0.72,24.42
STAR Channel,0600-2400,2018,2018-08-30,Thursday,8,0.2,0.63,0.52,7.6,1.17,40.5
STAR Channel,0600-2400,2018,2018-08-31,Friday,8,1.15,3.0,0.56,7.89,0.88,29.85
STAR Channel,0600-2400,2018,2018-09-01,Saturday,9,0.49,1.44,1.82,22.94,2.19,71.13
STAR Channel,0600-2400,2018,2018-09-02,Sunday,9,1.21,3.38,1.28,17.62,1.88,68.81
STAR Channel,0600-2400,2018,2018-09-03,Monday,9,0.68,1.65,1.28,18.94,1.51,52.17
STAR Channel,0600-2400,2018,2018-09-04,Tuesday,9,0.15,0.31,0.86,12.84,0.85,29.58
STAR Channel,0600-2400,2018,2018-09-05,Wednesday,9,0.09,0.15,0.6,8.76,0.66,22.3
STAR Channel,0600-2400,2018,2018-09-06,Thursday,9,1.03,2.24,0.91,13.4,1.02,34.14
STAR Channel,0600-2400,2018,2018-09-07,Friday,9,0.38,1.0,0.74,10.61,1.14,40.91
STAR Channel,0600-2400,2018,2018-09-08,Saturday,9,0.16,0.4,1.19,15.0,1.69,54.0
STAR Channel,0600-2400,2018,2018-09-09,Sunday,9,1.87,4.45,0.85,11.92,1.81,68.05
STAR Channel,0600-2400,2018,2018-09-10,Monday,9,0.39,0.84,1.24,18.13,1.76,61.0
STAR Channel,0600-2400,2018,2018-09-11,Tuesday,9,0.18,0.37,0.82,11.58,0.86,30.12
STAR Channel,0600-2400,2018,2018-09-12,Wednesday,9,0.53,1.14,0.65,9.42,1.08,37.49
STAR Channel,0600-2400,2018,2018-09-13,Thursday,9,0.22,0.45,0.63,8.98,0.88,30.09
STAR Channel,0600-2400,2018,2018-09-14,Friday,9,0.49,1.29,0.69,9.98,0.84,29.64
STAR Channel,0600-2400,2018,2018-09-15,Saturday,9,1.49,4.82,2.71,35.51,2.71,96.55
STAR Channel,0600-2400,2018,2018-09-16,Sunday,9,1.61,4.24,1.92,26.44,2.56,92.53
STAR Channel,0600-2400,2018,2018-09-17,Monday,9,0.6,1.44,0.77,10.39,1.11,36.32
STAR Channel,0600-2400,2018,2018-09-18,Tuesday,9,0.53,1.06,0.68,9.84,0.93,31.7
STAR Channel,0600-2400,2018,2018-09-19,Wednesday,9,0.51,1.11,0.72,10.3,0.93,31.82
STAR Channel,0600-2400,2018,2018-09-20,Thursday,9,0.56,1.11,0.89,12.47,1.14,37.75
STAR Channel,0600-2400,2018,2018-09-21,Friday,9,1.01,2.35,1.52,20.38,1.36,44.55
STAR Channel,0600-2400,2018,2018-09-22,Saturday,9,1.52,4.05,1.39,16.53,2.55,80.57
STAR Channel,0600-2400,2018,2018-09-23,Sunday,9,0.84,2.16,1.37,17.93,1.66,59.44
STAR Channel,0600-2400,2018,2018-09-24,Monday,9,1.22,2.44,0.81,11.73,1.03,35.79
STAR Channel,0600-2400,2018,2018-09-25,Tuesday,9,0.71,1.38,0.97,13.84,1.25,42.94
STAR Channel,0600-2400,2018,2018-09-26,Wednesday,9,0.53,1.11,0.57,8.2,0.74,25.96
STAR Channel,0600-2400,2018,2018-09-27,Thursday,9,0.55,1.02,0.8,11.33,1.11,37.51
STAR Channel,0600-2400,2018,2018-09-28,Friday,9,0.28,0.55,0.63,8.7,0.85,28.04
STAR Channel,0600-2400,2018,2018-09-29,Saturday,9,2.1,6.15,2.04,26.49,2.62,89.94
STAR Channel,0600-2400,2018,2018-09-30,Sunday,9,0.88,2.02,1.23,17.13,1.67,61.28
STAR Channel,0600-2400,2018,2018-10-01,Monday,10,2.44,6.22,1.24,17.36,1.69,57.89
STAR Channel,0600-2400,2018,2018-10-02,Tuesday,10,0.8,1.68,0.96,13.65,1.01,34.41
STAR Channel,0600-2400,2018,2018-10-03,Wednesday,10,2.07,4.94,0.52,7.48,0.89,30.74
STAR Channel,0600-2400,2018,2018-10-04,Thursday,10,1.22,2.49,0.76,10.75,0.97,32.29
STAR Channel,0600-2400,2018,2018-10-05,Friday,10,1.6,4.11,0.85,11.24,1.13,37.48
STAR Channel,0600-2400,2018,2018-10-06,Saturday,10,0.85,2.46,1.96,25.65,2.51,83.57
STAR Channel,0600-2400,2018,2018-10-07,Sunday,10,0.37,0.88,1.13,15.78,1.31,46.68
STAR Channel,0600-2400,2018,2018-10-08,Monday,10,1.39,4.16,1.15,16.94,1.29,47.09
STAR Channel,0600-2400,2018,2018-10-09,Tuesday,10,0.88,2.75,0.63,9.35,0.96,35.58
STAR Channel,0600-2400,2018,2018-10-10,Wednesday,10,1.74,4.51,1.29,18.06,1.35,48.22
STAR Channel,0600-2400,2018,2018-10-11,Thursday,10,0.41,1.32,0.62,8.91,1.03,37.62
STAR Channel,0600-2400,2018,2018-10-12,Friday,10,1.66,4.42,1.05,14.2,1.65,55.33
STAR Channel,0600-2400,2018,2018-10-13,Saturday,10,5.09,10.74,1.89,22.08,2.62,77.54
STAR Channel,0600-2400,2018,2018-10-14,Sunday,10,2.21,5.08,1.79,21.62,2.08,66.37
STAR Channel,0600-2400,2018,2018-10-15,Monday,10,0.7,1.69,1.5,21.4,2.03,73.24
STAR Channel,0600-2400,2018,2018-10-16,Tuesday,10,0.41,1.02,0.63,8.9,0.99,34.69
STAR Channel,0600-2400,2018,2018-10-17,Wednesday,10,0.54,1.11,0.55,7.33,1.03,33.6
STAR Channel,0600-2400,2018,2018-10-18,Thursday,10,0.82,1.51,1.11,15.62,1.64,53.42
STAR Channel,0600-2400,2018,2018-10-19,Friday,10,0.67,1.72,0.98,13.66,1.07,35.89
STAR Channel,0600-2400,2018,2018-10-20,Saturday,10,2.25,6.12,2.09,26.49,2.05,67.53
STAR Channel,0600-2400,2018,2018-10-21,Sunday,10,2.01,4.32,1.54,21.61,2.26,81.37
STAR Channel,0600-2400,2018,2018-10-22,Monday,10,0.68,1.55,1.19,16.88,1.02,34.5
STAR Channel,0600-2400,2018,2018-10-23,Tuesday,10,0.98,2.05,1.19,16.84,1.47,50.39
STAR Channel,0600-2400,2018,2018-10-24,Wednesday,10,1.15,2.39,1.33,18.2,1.1,37.35
STAR Channel,0600-2400,2018,2018-10-25,Thursday,10,0.25,0.58,0.66,9.19,0.76,24.81
STAR Channel,0600-2400,2018,2018-10-26,Friday,10,1.25,2.82,0.96,12.44,1.14,35.14
STAR Channel,0600-2400,2018,2018-10-27,Saturday,10,2.04,5.91,1.16,13.45,1.41,44.59
STAR Channel,0600-2400,2018,2018-10-28,Sunday,10,1.81,4.01,1.32,17.34,1.54,52.86
STAR Channel,0600-2400,2018,2018-10-29,Monday,10,0.69,1.39,0.84,12.14,0.91,30.45
STAR Channel,0600-2400,2018,2018-10-30,Tuesday,10,1.03,1.98,1.44,19.04,1.2,38.61
STAR Channel,0600-2400,2018,2018-10-31,Wednesday,10,1.44,2.16,1.01,12.51,1.31,38.41
STAR Channel,0600-2400,2018,2018-11-01,Thursday,11,2.76,6.62,1.33,17.92,1.63,53.54
STAR Channel,0600-2400,2018,2018-11-02,Friday,11,1.47,3.52,1.32,16.97,1.58,49.97
STAR Channel,0600-2400,2018,2018-11-03,Saturday,11,2.11,5.63,3.35,39.55,3.64,119.6
STAR Channel,0600-2400,2018,2018-11-04,Sunday,11,1.73,3.88,2.14,25.41,2.44,78.48
STAR Channel,0600-2400,2018,2018-11-05,Monday,11,1.41,3.35,1.51,20.96,1.84,68.04
STAR Channel,0600-2400,2018,2018-11-06,Tuesday,11,0.52,1.18,1.27,16.61,1.07,34.41
STAR Channel,0600-2400,2018,2018-11-07,Wednesday,11,2.09,4.91,1.75,23.57,1.62,53.01
STAR Channel,0600-2400,2018,2018-11-08,Thursday,11,0.98,2.25,0.78,10.28,0.96,31.52
STAR Channel,0600-2400,2018,2018-11-09,Friday,11,1.0,2.41,1.29,17.57,1.4,45.42
STAR Channel,0600-2400,2018,2018-11-10,Saturday,11,3.31,10.24,3.22,40.61,3.6,117.89
STAR Channel,0600-2400,2018,2018-11-11,Sunday,11,2.19,5.74,1.43,19.07,2.05,71.34
STAR Channel,0600-2400,2018,2018-11-12,Monday,11,2.24,6.23,1.72,23.8,2.15,78.6
STAR Channel,0600-2400,2018,2018-11-13,Tuesday,11,0.6,1.52,1.23,17.05,1.28,43.96
STAR Channel,0600-2400,2018,2018-11-14,Wednesday,11,0.49,1.18,0.68,9.27,0.95,31.89
STAR Channel,0600-2400,2018,2018-11-15,Thursday,11,2.24,6.19,0.88,11.84,1.31,44.71
STAR Channel,0600-2400,2018,2018-11-16,Friday,11,1.25,3.4,1.35,17.5,1.46,47.97
STAR Channel,0600-2400,2018,2018-11-17,Saturday,11,3.24,10.1,2.02,24.96,2.35,76.99
STAR Channel,0600-2400,2018,2018-11-18,Sunday,11,1.04,2.57,1.71,23.5,1.81,63.06
STAR Channel,0600-2400,2018,2018-11-19,Monday,11,3.36,10.2,2.11,28.88,2.13,71.82
STAR Channel,0600-2400,2018,2018-11-20,Tuesday,11,0.3,0.76,1.25,16.55,1.45,48.47
STAR Channel,0600-2400,2018,2018-11-21,Wednesday,11,1.52,4.38,1.44,19.92,1.63,56.35
STAR Channel,0600-2400,2018,2018-11-22,Thursday,11,0.7,1.68,0.8,10.63,1.12,36.98
STAR Channel,0600-2400,2018,2018-11-23,Friday,11,2.36,6.74,1.07,14.24,1.51,49.33
STAR Channel,0600-2400,2018,2018-11-24,Saturday,11,2.61,7.72,1.62,19.59,2.25,71.53
STAR Channel,0600-2400,2018,2018-11-25,Sunday,11,4.02,10.52,1.63,20.24,2.49,83.63
STAR Channel,0600-2400,2018,2018-11-26,Monday,11,0.51,1.57,1.29,18.1,1.33,45.27
STAR Channel,0600-2400,2018,2018-11-27,Tuesday,11,0.4,1.13,1.08,14.84,1.14,38.38
STAR Channel,0600-2400,2018,2018-11-28,Wednesday,11,1.38,3.76,0.68,9.08,0.98,33.98
STAR Channel,0600-2400,2018,2018-11-29,Thursday,11,0.36,0.92,0.87,10.47,0.96,30.1
STAR Channel,0600-2400,2018,2018-11-30,Friday,11,1.75,5.27,0.96,11.73,1.25,38.77
STAR Channel,0600-2400,2018,2018-12-01,Saturday,12,0.73,1.83,1.67,17.49,1.82,49.68
STAR Channel,0600-2400,2018,2018-12-02,Sunday,12,3.95,9.43,1.79,20.35,2.88,85.49
STAR Channel,0600-2400,2018,2018-12-03,Monday,12,1.44,3.59,0.94,11.66,1.29,40.67
STAR Channel,0600-2400,2018,2018-12-04,Tuesday,12,0.47,1.02,0.6,7.22,0.96,29.21
STAR Channel,0600-2400,2018,2018-12-05,Wednesday,12,1.06,2.55,0.86,10.55,1.26,39.61
STAR Channel,0600-2400,2018,2018-12-06,Thursday,12,1.1,3.09,1.2,14.24,1.64,51.17
STAR Channel,0600-2400,2018,2018-12-07,Friday,12,0.39,0.89,1.03,10.25,1.2,30.44
STAR Channel,0600-2400,2018,2018-12-08,Saturday,12,1.66,3.63,2.54,26.63,2.06,57.96
STAR Channel,0600-2400,2018,2018-12-09,Sunday,12,1.94,3.51,1.08,13.25,1.3,42.24
STAR Channel,0600-2400,2018,2018-12-10,Monday,12,1.49,4.61,1.16,14.46,1.57,50.46
STAR Channel,0600-2400,2018,2018-12-11,Tuesday,12,0.75,1.9,1.43,18.57,1.82,59.08
STAR Channel,0600-2400,2018,2018-12-12,Wednesday,12,0.93,2.72,0.99,12.22,1.23,38.88
STAR Channel,0600-2400,2018,2018-12-13,Thursday,12,1.21,3.27,0.65,7.87,1.28,40.26
STAR Channel,0600-2400,2018,2018-12-14,Friday,12,1.55,3.54,1.38,15.16,1.96,56.35
STAR Channel,0600-2400,2018,2018-12-15,Saturday,12,0.8,1.97,0.85,8.84,1.63,43.58
STAR Channel,0600-2400,2018,2018-12-16,Sunday,12,1.34,3.14,1.28,14.22,2.04,61.5
STAR Channel,0600-2400,2018,2018-12-17,Monday,12,2.46,6.82,1.78,21.73,1.69,51.73
STAR Channel,0600-2400,2018,2018-12-18,Tuesday,12,0.79,1.7,1.51,18.1,1.41,40.83
STAR Channel,0600-2400,2018,2018-12-19,Wednesday,12,0.65,1.94,1.67,19.44,1.7,49.7
